Type;FSV-30;
18186666666.665825;-67.643600463867188;-67.643600463867188
18190333333.332493;-67.834678649902344;-67.834678649902344
18193999999.999161;-67.454093933105469;-67.454093933105469
18197666666.665829;-67.735031127929687;-67.735031127929687
18201333333.332497;-67.239158630371094;-67.239158630371094
18204999999.999165;-67.346572875976563;-67.346572875976563
18208666666.665833;-67.746795654296875;-67.746795654296875
18212333333.3325;-67.299209594726563;-67.299209594726563
18215999999.999168;-67.165336608886719;-67.165336608886719
18219666666.665836;-67.314414978027344;-67.314414978027344
18223333333.332504;-67.156936645507813;-67.156936645507813
18226999999.999172;-67.641433715820313;-67.641433715820313
18230666666.66584;-67.384346008300781;-67.384346008300781
18234333333.332508;-67.165458679199219;-67.165458679199219
18237999999.999176;-67.636436462402344;-67.636436462402344
18241666666.665844;-67.384971618652344;-67.384971618652344
18245333333.332512;-67.446983337402344;-67.446983337402344
18248999999.99918;-67.532417297363281;-67.532417297363281
18252666666.665848;-67.4603271484375;-67.4603271484375
18256333333.332516;-67.570686340332031;-67.570686340332031
18259999999.999184;-67.601112365722656;-67.601112365722656
18263666666.665852;-67.300132751464844;-67.300132751464844
18267333333.33252;-67.423622131347656;-67.423622131347656
18270999999.999187;-67.282417297363281;-67.282417297363281
18274666666.665855;-67.237556457519531;-67.237556457519531
18278333333.332523;-67.365715026855469;-67.365715026855469
18281999999.999191;-67.495742797851562;-67.495742797851562
18285666666.665859;-67.272621154785156;-67.272621154785156
18289333333.332527;-67.138465881347656;-67.138465881347656
18292999999.999195;-67.048622131347656;-67.048622131347656
18296666666.665863;-66.810577392578125;-66.810577392578125
18300333333.332531;-67.141441345214844;-67.141441345214844
18303999999.999199;-66.753257751464844;-66.753257751464844
18307666666.665867;-66.893424987792969;-66.893424987792969
18311333333.332535;-66.949203491210937;-66.949203491210937
18314999999.999203;-66.581649780273437;-66.581649780273437
18318666666.665871;-66.553436279296875;-66.553436279296875
18322333333.332539;-66.501708984375;-66.501708984375
18325999999.999207;-66.414878845214844;-66.414878845214844
18329666666.665874;-66.253364562988281;-66.253364562988281
18333333333.332542;-65.946754455566406;-65.946754455566406
18336999999.99921;-66.093101501464844;-66.093101501464844
18340666666.665878;-66.014083862304688;-66.014083862304688
18344333333.332546;-66.553886413574219;-66.553886413574219
18347999999.999214;-66.439987182617188;-66.439987182617188
18351666666.665882;-66.381629943847656;-66.381629943847656
18355333333.33255;-66.649757385253906;-66.649757385253906
18358999999.999218;-66.308212280273438;-66.308212280273438
18362666666.665886;-66.405067443847656;-66.405067443847656
18366333333.332554;-66.998680114746094;-66.998680114746094
18369999999.999222;-66.81439208984375;-66.81439208984375
18373666666.66589;-66.762039184570313;-66.762039184570313
18377333333.332558;-66.583221435546875;-66.583221435546875
18380999999.999226;-66.827621459960937;-66.827621459960937
18384666666.665894;-66.981254577636719;-66.981254577636719
18388333333.332561;-66.782371520996094;-66.782371520996094
18391999999.999229;-67.172897338867188;-67.172897338867188
18395666666.665897;-67.0106201171875;-67.0106201171875
18399333333.332565;-66.8631591796875;-66.8631591796875
18402999999.999233;-66.643112182617188;-66.643112182617188
18406666666.665901;-67.217430114746094;-67.217430114746094
18410333333.332569;-66.428619384765625;-66.428619384765625
18413999999.999237;-66.557861328125;-66.557861328125
18417666666.665905;-66.589126586914063;-66.589126586914063
18421333333.332573;-66.210792541503906;-66.210792541503906
18424999999.999241;-65.986549377441406;-65.986549377441406
18428666666.665909;-66.367439270019531;-66.367439270019531
18432333333.332577;-66.272560119628906;-66.272560119628906
18435999999.999245;-66.116867065429688;-66.116867065429688
18439666666.665913;-66.080482482910156;-66.080482482910156
18443333333.332581;-65.887046813964844;-65.887046813964844
18446999999.999249;-66.060104370117187;-66.060104370117187
18450666666.665916;-66.054344177246094;-66.054344177246094
18454333333.332584;-66.224632263183594;-66.224632263183594
18457999999.999252;-66.606536865234375;-66.606536865234375
18461666666.66592;-66.432380676269531;-66.432380676269531
18465333333.332588;-66.600532531738281;-66.600532531738281
18468999999.999256;-66.499061584472656;-66.499061584472656
18472666666.665924;-66.492027282714844;-66.492027282714844
18476333333.332592;-66.982002258300781;-66.982002258300781
18479999999.99926;-66.524742126464844;-66.524742126464844
18483666666.665928;-66.863594055175781;-66.863594055175781
18487333333.332596;-66.857772827148438;-66.857772827148438
18490999999.999264;-66.947189331054687;-66.947189331054687
18494666666.665932;-66.956649780273437;-66.956649780273437
18498333333.3326;-66.963081359863281;-66.963081359863281
18501999999.999268;-67.137443542480469;-67.137443542480469
18505666666.665936;-67.267044067382812;-67.267044067382812
18509333333.332603;-67.208328247070312;-67.208328247070312
18512999999.999271;-67.229743957519531;-67.229743957519531
18516666666.665939;-66.811477661132812;-66.811477661132812
18520333333.332607;-67.020912170410156;-67.020912170410156
18523999999.999275;-66.79534912109375;-66.79534912109375
18527666666.665943;-67.309074401855469;-67.309074401855469
18531333333.332611;-66.742805480957031;-66.742805480957031
18534999999.999279;-67.057449340820312;-67.057449340820312
18538666666.665947;-67.059860229492188;-67.059860229492188
18542333333.332615;-67.055648803710938;-67.055648803710938
18545999999.999283;-66.781112670898438;-66.781112670898438
18549666666.665951;-66.5450439453125;-66.5450439453125
18553333333.332619;-66.439987182617188;-66.439987182617188
18556999999.999287;-66.201919555664063;-66.201919555664063
18560666666.665955;-66.784584045410156;-66.784584045410156
18564333333.332623;-66.50640869140625;-66.50640869140625
18567999999.99929;-66.737083435058594;-66.737083435058594
18571666666.665958;-66.607566833496094;-66.607566833496094
18575333333.332626;-66.342521667480469;-66.342521667480469
18578999999.999294;-66.357597351074219;-66.357597351074219
18582666666.665962;-66.880340576171875;-66.880340576171875
18586333333.33263;-66.769462585449219;-66.769462585449219
18589999999.999298;-66.619415283203125;-66.619415283203125
18593666666.665966;-66.522705078125;-66.522705078125
18597333333.332634;-67.028633117675781;-67.028633117675781
18600999999.999302;-67.19854736328125;-67.19854736328125
18604666666.66597;-67.293952941894531;-67.293952941894531
18608333333.332638;-67.404556274414063;-67.404556274414063
18611999999.999306;-67.750267028808594;-67.750267028808594
18615666666.665974;-67.405059814453125;-67.405059814453125
18619333333.332642;-67.665191650390625;-67.665191650390625
18622999999.99931;-67.525657653808594;-67.525657653808594
18626666666.665977;-67.843505859375;-67.843505859375
18630333333.332645;-67.615104675292969;-67.615104675292969
18633999999.999313;-67.673561096191406;-67.673561096191406
18637666666.665981;-67.683799743652344;-67.683799743652344
18641333333.332649;-68.050704956054687;-68.050704956054687
18644999999.999317;-67.948440551757812;-67.948440551757812
18648666666.665985;-67.823692321777344;-67.823692321777344
18652333333.332653;-67.599067687988281;-67.599067687988281
18655999999.999321;-67.415130615234375;-67.415130615234375
18659666666.665989;-67.374031066894531;-67.374031066894531
18663333333.332657;-67.577407836914063;-67.577407836914063
18666999999.999325;-67.356376647949219;-67.356376647949219
18670666666.665993;-67.045097351074219;-67.045097351074219
18674333333.332661;-66.898452758789062;-66.898452758789062
18677999999.999329;-66.94793701171875;-66.94793701171875
18681666666.665997;-66.642845153808594;-66.642845153808594
18685333333.332664;-66.319725036621094;-66.319725036621094
18688999999.999332;-66.112945556640625;-66.112945556640625
18692666666.666;-66.132369995117187;-66.132369995117187
18696333333.332668;-66.812385559082031;-66.812385559082031
18699999999.999336;-66.73956298828125;-66.73956298828125
18703666666.666004;-66.913421630859375;-66.913421630859375
18707333333.332672;-66.752548217773437;-66.752548217773437
18710999999.99934;-66.883537292480469;-66.883537292480469
18714666666.666008;-66.923530578613281;-66.923530578613281
18718333333.332676;-67.206329345703125;-67.206329345703125
18721999999.999344;-67.290229797363281;-67.290229797363281
18725666666.666012;-67.2005615234375;-67.2005615234375
18729333333.33268;-67.648788452148438;-67.648788452148438
18732999999.999348;-67.684379577636719;-67.684379577636719
18736666666.666016;-67.722282409667969;-67.722282409667969
18740333333.332684;-67.542457580566406;-67.542457580566406
18743999999.999352;-67.71929931640625;-67.71929931640625
18747666666.666019;-67.753822326660156;-67.753822326660156
18751333333.332687;-68.004913330078125;-68.004913330078125
18754999999.999355;-67.819343566894531;-67.819343566894531
18758666666.666023;-67.774650573730469;-67.774650573730469
18762333333.332691;-67.577346801757813;-67.577346801757813
18765999999.999359;-67.503990173339844;-67.503990173339844
18769666666.666027;-67.662490844726563;-67.662490844726563
18773333333.332695;-66.932785034179687;-66.932785034179687
18776999999.999363;-66.856666564941406;-66.856666564941406
18780666666.666031;-66.806045532226562;-66.806045532226562
18784333333.332699;-67.257759094238281;-67.257759094238281
18787999999.999367;-66.778221130371094;-66.778221130371094
18791666666.666035;-66.749641418457031;-66.749641418457031
18795333333.332703;-66.818710327148438;-66.818710327148438
18798999999.999371;-66.651893615722656;-66.651893615722656
18802666666.666039;-66.641372680664063;-66.641372680664063
18806333333.332706;-66.876724243164062;-66.876724243164062
18809999999.999374;-66.593589782714844;-66.593589782714844
18813666666.666042;-66.66656494140625;-66.66656494140625
18817333333.33271;-66.62884521484375;-66.62884521484375
18820999999.999378;-66.815017700195312;-66.815017700195312
18824666666.666046;-66.720382690429688;-66.720382690429688
18828333333.332714;-67.338356018066406;-67.338356018066406
18831999999.999382;-67.29241943359375;-67.29241943359375
18835666666.66605;-67.386611938476563;-67.386611938476563
18839333333.332718;-67.9466552734375;-67.9466552734375
18842999999.999386;-67.862396240234375;-67.862396240234375
18846666666.666054;-67.722724914550781;-67.722724914550781
18850333333.332722;-68.363433837890625;-68.363433837890625
18853999999.99939;-68.163406372070312;-68.163406372070312
18857666666.666058;-68.394645690917969;-68.394645690917969
18861333333.332726;-68.542457580566406;-68.542457580566406
18864999999.999393;-68.436416625976563;-68.436416625976563
18868666666.666061;-68.039871215820313;-68.039871215820313
18872333333.332729;-68.411773681640625;-68.411773681640625
18875999999.999397;-68.466110229492187;-68.466110229492187
18879666666.666065;-68.229469299316406;-68.229469299316406
18883333333.332733;-68.426841735839844;-68.426841735839844
18886999999.999401;-67.913436889648438;-67.913436889648438
18890666666.666069;-68.403289794921875;-68.403289794921875
18894333333.332737;-68.134414672851562;-68.134414672851562
18897999999.999405;-68.000152587890625;-68.000152587890625
18901666666.666073;-67.813896179199219;-67.813896179199219
18905333333.332741;-67.631202697753906;-67.631202697753906
18908999999.999409;-67.898910522460938;-67.898910522460938
18912666666.666077;-67.680046081542969;-67.680046081542969
18916333333.332745;-67.23663330078125;-67.23663330078125
18919999999.999413;-67.340866088867187;-67.340866088867187
18923666666.66608;-67.205406188964844;-67.205406188964844
18927333333.332748;-66.8660888671875;-66.8660888671875
18930999999.999416;-66.799331665039063;-66.799331665039063
18934666666.666084;-66.669036865234375;-66.669036865234375
18938333333.332752;-66.797470092773437;-66.797470092773437
18941999999.99942;-66.530174255371094;-66.530174255371094
18945666666.666088;-66.701713562011719;-66.701713562011719
18949333333.332756;-66.299942016601562;-66.299942016601562
18952999999.999424;-66.293342590332031;-66.293342590332031
18956666666.666092;-66.700981140136719;-66.700981140136719
18960333333.33276;-66.993820190429687;-66.993820190429687
18963999999.999428;-66.771186828613281;-66.771186828613281
18967666666.666096;-67.220230102539062;-67.220230102539062
18971333333.332764;-66.901649475097656;-66.901649475097656
18974999999.999432;-67.112373352050781;-67.112373352050781
18978666666.6661;-67.251396179199219;-67.251396179199219
18982333333.332767;-67.370780944824219;-67.370780944824219
18985999999.999435;-67.473907470703125;-67.473907470703125
18989666666.666103;-67.115692138671875;-67.115692138671875
18993333333.332771;-67.434173583984375;-67.434173583984375
18996999999.999439;-67.413192749023438;-67.413192749023438
19000666666.666107;-67.384056091308594;-67.384056091308594
19004333333.332775;-67.347129821777344;-67.347129821777344
19007999999.999443;-67.851516723632813;-67.851516723632813
19011666666.666111;-67.466796875;-67.466796875
19015333333.332779;-67.634651184082031;-67.634651184082031
19018999999.999447;-67.404312133789063;-67.404312133789063
19022666666.666115;-67.50933837890625;-67.50933837890625
19026333333.332783;-67.237762451171875;-67.237762451171875
19029999999.999451;-67.015373229980469;-67.015373229980469
19033666666.666119;-66.661346435546875;-66.661346435546875
19037333333.332787;-66.492149353027344;-66.492149353027344
19040999999.999454;-66.592437744140625;-66.592437744140625
19044666666.666122;-66.172752380371094;-66.172752380371094
19048333333.33279;-65.580009460449219;-65.580009460449219
19051999999.999458;-65.854080200195312;-65.854080200195312
19055666666.666126;-65.339897155761719;-65.339897155761719
19059333333.332794;-65.317581176757813;-65.317581176757813
19062999999.999462;-65.521583557128906;-65.521583557128906
19066666666.66613;-65.53887939453125;-65.53887939453125
19070333333.332798;-65.390121459960937;-65.390121459960937
19073999999.999466;-65.339385986328125;-65.339385986328125
19077666666.666134;-65.410316467285156;-65.410316467285156
19081333333.332802;-65.599937438964844;-65.599937438964844
19084999999.99947;-65.837898254394531;-65.837898254394531
19088666666.666138;-65.385787963867188;-65.385787963867188
19092333333.332806;-65.726570129394531;-65.726570129394531
19095999999.999474;-65.5452880859375;-65.5452880859375
19099666666.666142;-65.772514343261719;-65.772514343261719
19103333333.332809;-65.693717956542969;-65.693717956542969
19106999999.999477;-65.850273132324219;-65.850273132324219
19110666666.666145;-66.303970336914063;-66.303970336914063
19114333333.332813;-66.380622863769531;-66.380622863769531
19117999999.999481;-66.303443908691406;-66.303443908691406
19121666666.666149;-66.380409240722656;-66.380409240722656
19125333333.332817;-66.275489807128906;-66.275489807128906
19128999999.999485;-65.9947509765625;-65.9947509765625
19132666666.666153;-66.244132995605469;-66.244132995605469
19136333333.332821;-66.021720886230469;-66.021720886230469
19139999999.999489;-66.043983459472656;-66.043983459472656
19143666666.666157;-65.674758911132813;-65.674758911132813
19147333333.332825;-65.637908935546875;-65.637908935546875
19150999999.999493;-65.193824768066406;-65.193824768066406
19154666666.666161;-65.607719421386719;-65.607719421386719
19158333333.332829;-65.624252319335937;-65.624252319335937
19161999999.999496;-65.459426879882813;-65.459426879882813
19165666666.666164;-65.255615234375;-65.255615234375
19169333333.332832;-65.251510620117188;-65.251510620117188
19172999999.9995;-64.870468139648437;-64.870468139648437
19176666666.666168;-65.145072937011719;-65.145072937011719
19180333333.332836;-64.901603698730469;-64.901603698730469
19183999999.999504;-64.789566040039063;-64.789566040039063
19187666666.666172;-64.843803405761719;-64.843803405761719
19191333333.33284;-64.937149047851562;-64.937149047851562
19194999999.999508;-64.393913269042969;-64.393913269042969
19198666666.666176;-64.731292724609375;-64.731292724609375
19202333333.332844;-64.731826782226562;-64.731826782226562
19205999999.999512;-64.943672180175781;-64.943672180175781
19209666666.66618;-65.038734436035156;-65.038734436035156
19213333333.332848;-65.280914306640625;-65.280914306640625
19216999999.999516;-65.033470153808594;-65.033470153808594
19220666666.666183;-65.273460388183594;-65.273460388183594
19224333333.332851;-65.630874633789063;-65.630874633789063
19227999999.999519;-65.683601379394531;-65.683601379394531
19231666666.666187;-65.787376403808594;-65.787376403808594
19235333333.332855;-66.268264770507812;-66.268264770507812
19238999999.999523;-65.721824645996094;-65.721824645996094
19242666666.666191;-65.369316101074219;-65.369316101074219
19246333333.332859;-65.735031127929688;-65.735031127929688
19249999999.999527;-65.900924682617188;-65.900924682617188
19253666666.666195;-66.050521850585938;-66.050521850585938
19257333333.332863;-65.855140686035156;-65.855140686035156
19260999999.999531;-65.990615844726563;-65.990615844726563
19264666666.666199;-65.912300109863281;-65.912300109863281
19268333333.332867;-66.079360961914062;-66.079360961914062
19271999999.999535;-66.132164001464844;-66.132164001464844
19275666666.666203;-65.7484130859375;-65.7484130859375
19279333333.33287;-65.733840942382812;-65.733840942382812
19282999999.999538;-65.726852416992188;-65.726852416992188
19286666666.666206;-65.529853820800781;-65.529853820800781
19290333333.332874;-65.3507080078125;-65.3507080078125
19293999999.999542;-65.153800964355469;-65.153800964355469
19297666666.66621;-65.016815185546875;-65.016815185546875
19301333333.332878;-64.903533935546875;-64.903533935546875
19304999999.999546;-64.354248046875;-64.354248046875
19308666666.666214;-64.41082763671875;-64.41082763671875
19312333333.332882;-64.268890380859375;-64.268890380859375
19315999999.99955;-64.213821411132813;-64.213821411132813
19319666666.666218;-64.171546936035156;-64.171546936035156
19323333333.332886;-64.114944458007813;-64.114944458007813
19326999999.999554;-64.141998291015625;-64.141998291015625
19330666666.666222;-63.835414886474609;-63.835414886474609
19334333333.33289;-64.241012573242188;-64.241012573242188
19337999999.999557;-64.448005676269531;-64.448005676269531
19341666666.666225;-64.5672607421875;-64.5672607421875
19345333333.332893;-64.832038879394531;-64.832038879394531
19348999999.999561;-64.2308349609375;-64.2308349609375
19352666666.666229;-64.461250305175781;-64.461250305175781
19356333333.332897;-64.494194030761719;-64.494194030761719
19359999999.999565;-64.937843322753906;-64.937843322753906
19363666666.666233;-64.6395263671875;-64.6395263671875
19367333333.332901;-65.055717468261719;-65.055717468261719
19370999999.999569;-65.100639343261719;-65.100639343261719
19374666666.666237;-65.13409423828125;-65.13409423828125
19378333333.332905;-65.515243530273437;-65.515243530273437
19381999999.999573;-65.463493347167969;-65.463493347167969
19385666666.666241;-65.3553466796875;-65.3553466796875
19389333333.332909;-65.538642883300781;-65.538642883300781
19392999999.999577;-65.149154663085938;-65.149154663085938
19396666666.666245;-65.331649780273438;-65.331649780273438
19400333333.332912;-65.023689270019531;-65.023689270019531
19403999999.99958;-64.8138427734375;-64.8138427734375
19407666666.666248;-64.908966064453125;-64.908966064453125
19411333333.332916;-64.172782897949219;-64.172782897949219
19414999999.999584;-64.494377136230469;-64.494377136230469
19418666666.666252;-64.023185729980469;-64.023185729980469
19422333333.33292;-64.219192504882812;-64.219192504882812
19425999999.999588;-63.779632568359375;-63.779632568359375
19429666666.666256;-63.759178161621094;-63.759178161621094
19433333333.332924;-63.666500091552734;-63.666500091552734
19436999999.999592;-63.921234130859375;-63.921234130859375
19440666666.66626;-63.426994323730469;-63.426994323730469
19444333333.332928;-63.403633117675781;-63.403633117675781
19447999999.999596;-63.521869659423828;-63.521869659423828
19451666666.666264;-63.377193450927734;-63.377193450927734
19455333333.332932;-63.409557342529297;-63.409557342529297
19458999999.999599;-63.888248443603516;-63.888248443603516
19462666666.666267;-63.08319091796875;-63.08319091796875
19466333333.332935;-63.149356842041016;-63.149356842041016
19469999999.999603;-63.376026153564453;-63.376026153564453
19473666666.666271;-63.401111602783203;-63.401111602783203
19477333333.332939;-63.367073059082031;-63.367073059082031
19480999999.999607;-63.545883178710938;-63.545883178710938
19484666666.666275;-63.867996215820313;-63.867996215820313
19488333333.332943;-63.26531982421875;-63.26531982421875
19491999999.999611;-63.78619384765625;-63.78619384765625
19495666666.666279;-63.377708435058594;-63.377708435058594
19499333333.332947;-63.553443908691406;-63.553443908691406
19502999999.999615;-63.470417022705078;-63.470417022705078
19506666666.666283;-63.302654266357422;-63.302654266357422
19510333333.332951;-63.224956512451172;-63.224956512451172
19513999999.999619;-63.063869476318359;-63.063869476318359
19517666666.666286;-62.717880249023438;-62.717880249023438
19521333333.332954;-62.496349334716797;-62.496349334716797
19524999999.999622;-62.549510955810547;-62.549510955810547
19528666666.66629;-62.480602264404297;-62.480602264404297
19532333333.332958;-62.06854248046875;-62.06854248046875
19535999999.999626;-61.591930389404297;-61.591930389404297
19539666666.666294;-61.593818664550781;-61.593818664550781
19543333333.332962;-61.478317260742188;-61.478317260742188
19546999999.99963;-61.006889343261719;-61.006889343261719
19550666666.666298;-60.962749481201172;-60.962749481201172
19554333333.332966;-61.121025085449219;-61.121025085449219
19557999999.999634;-61.007957458496094;-61.007957458496094
19561666666.666302;-60.976230621337891;-60.976230621337891
19565333333.33297;-60.317901611328125;-60.317901611328125
19568999999.999638;-60.361644744873047;-60.361644744873047
19572666666.666306;-60.109569549560547;-60.109569549560547
19576333333.332973;-60.478374481201172;-60.478374481201172
19579999999.999641;-60.487037658691406;-60.487037658691406
19583666666.666309;-60.561073303222656;-60.561073303222656
19587333333.332977;-60.422130584716797;-60.422130584716797
19590999999.999645;-60.425971984863281;-60.425971984863281
19594666666.666313;-60.648826599121094;-60.648826599121094
19598333333.332981;-60.589717864990234;-60.589717864990234
19601999999.999649;-60.648113250732422;-60.648113250732422
19605666666.666317;-60.419948577880859;-60.419948577880859
19609333333.332985;-60.378433227539063;-60.378433227539063
19612999999.999653;-60.722915649414063;-60.722915649414063
19616666666.666321;-60.298130035400391;-60.298130035400391
19620333333.332989;-60.381019592285156;-60.381019592285156
19623999999.999657;-60.294658660888672;-60.294658660888672
19627666666.666325;-60.058544158935547;-60.058544158935547
19631333333.332993;-60.326606750488281;-60.326606750488281
19634999999.99966;-59.632061004638672;-59.632061004638672
19638666666.666328;-60.022228240966797;-60.022228240966797
19642333333.332996;-59.755344390869141;-59.755344390869141
19645999999.999664;-59.662063598632812;-59.662063598632812
19649666666.666332;-59.344017028808594;-59.344017028808594
19653333333.333;-59.199512481689453;-59.199512481689453
19656999999.999668;-59.434761047363281;-59.434761047363281
19660666666.666336;-58.977180480957031;-58.977180480957031
19664333333.333004;-58.777084350585938;-58.777084350585938
19667999999.999672;-58.534500122070313;-58.534500122070313
19671666666.66634;-58.345478057861328;-58.345478057861328
19675333333.333008;-57.760574340820313;-57.760574340820313
19678999999.999676;-57.787765502929688;-57.787765502929688
19682666666.666344;-57.617591857910156;-57.617591857910156
19686333333.333012;-57.661788940429688;-57.661788940429688
19689999999.99968;-57.25701904296875;-57.25701904296875
19693666666.666348;-57.133014678955078;-57.133014678955078
19697333333.333015;-57.001144409179688;-57.001144409179688
19700999999.999683;-56.934333801269531;-56.934333801269531
19704666666.666351;-56.761920928955078;-56.761920928955078
19708333333.333019;-56.975395202636719;-56.975395202636719
19711999999.999687;-56.80047607421875;-56.80047607421875
19715666666.666355;-56.902774810791016;-56.902774810791016
19719333333.333023;-56.836109161376953;-56.836109161376953
19722999999.999691;-56.849578857421875;-56.849578857421875
19726666666.666359;-56.668319702148438;-56.668319702148438
19730333333.333027;-56.828941345214844;-56.828941345214844
19733999999.999695;-56.661815643310547;-56.661815643310547
19737666666.666363;-56.184833526611328;-56.184833526611328
19741333333.333031;-56.374618530273438;-56.374618530273438
19744999999.999699;-56.108909606933594;-56.108909606933594
19748666666.666367;-56.126430511474609;-56.126430511474609
19752333333.333035;-56.22735595703125;-56.22735595703125
19755999999.999702;-56.057697296142578;-56.057697296142578
19759666666.66637;-56.145088195800781;-56.145088195800781
19763333333.333038;-55.712684631347656;-55.712684631347656
19766999999.999706;-55.953323364257812;-55.953323364257812
19770666666.666374;-55.831386566162109;-55.831386566162109
19774333333.333042;-55.683570861816406;-55.683570861816406
19777999999.99971;-55.659687042236328;-55.659687042236328
19781666666.666378;-55.997024536132812;-55.997024536132812
19785333333.333046;-55.970199584960937;-55.970199584960937
19788999999.999714;-55.794452667236328;-55.794452667236328
19792666666.666382;-55.833477020263672;-55.833477020263672
19796333333.33305;-55.912197113037109;-55.912197113037109
19799999999.999718;-55.677539825439453;-55.677539825439453
19803666666.666386;-55.756969451904297;-55.756969451904297
19807333333.333054;-56.101848602294922;-56.101848602294922
19810999999.999722;-56.150588989257813;-56.150588989257813
19814666666.666389;-56.211738586425781;-56.211738586425781
19818333333.333057;-56.816665649414063;-56.816665649414063
19821999999.999725;-56.926719665527344;-56.926719665527344
19825666666.666393;-56.707569122314453;-56.707569122314453
19829333333.333061;-57.247982025146484;-57.247982025146484
19832999999.999729;-57.609748840332031;-57.609748840332031
19836666666.666397;-57.302577972412109;-57.302577972412109
19840333333.333065;-57.60736083984375;-57.60736083984375
19843999999.999733;-57.617622375488281;-57.617622375488281
19847666666.666401;-57.63116455078125;-57.63116455078125
19851333333.333069;-57.755233764648438;-57.755233764648438
19854999999.999737;-57.804534912109375;-57.804534912109375
19858666666.666405;-57.557407379150391;-57.557407379150391
19862333333.333073;-57.956333160400391;-57.956333160400391
19865999999.999741;-57.827236175537109;-57.827236175537109
19869666666.666409;-57.494087219238281;-57.494087219238281
19873333333.333076;-57.813739776611328;-57.813739776611328
19876999999.999744;-57.730220794677734;-57.730220794677734
19880666666.666412;-57.4947509765625;-57.4947509765625
19884333333.33308;-57.422264099121094;-57.422264099121094
19887999999.999748;-57.294628143310547;-57.294628143310547
19891666666.666416;-57.432300567626953;-57.432300567626953
19895333333.333084;-57.349937438964844;-57.349937438964844
19898999999.999752;-56.988357543945313;-56.988357543945313
19902666666.66642;-56.793228149414062;-56.793228149414062
19906333333.333088;-56.999393463134766;-56.999393463134766
19909999999.999756;-57.285636901855469;-57.285636901855469
19913666666.666424;-57.848709106445313;-57.848709106445313
19917333333.333092;-57.68084716796875;-57.68084716796875
19920999999.99976;-57.747592926025391;-57.747592926025391
19924666666.666428;-57.691837310791016;-57.691837310791016
19928333333.333096;-58.354442596435547;-58.354442596435547
19931999999.999763;-58.359046936035156;-58.359046936035156
19935666666.666431;-58.793991088867188;-58.793991088867188
19939333333.333099;-58.498996734619141;-58.498996734619141
19942999999.999767;-59.001293182373047;-59.001293182373047
19946666666.666435;-58.885196685791016;-58.885196685791016
19950333333.333103;-59.222492218017578;-59.222492218017578
19953999999.999771;-59.145256042480469;-59.145256042480469
19957666666.666439;-58.957473754882813;-58.957473754882813
19961333333.333107;-59.124095916748047;-59.124095916748047
19964999999.999775;-58.844135284423828;-58.844135284423828
19968666666.666443;-58.942306518554688;-58.942306518554688
19972333333.333111;-59.007923126220703;-59.007923126220703
19975999999.999779;-58.97271728515625;-58.97271728515625
19979666666.666447;-59.10455322265625;-59.10455322265625
19983333333.333115;-59.003154754638672;-59.003154754638672
19986999999.999783;-59.529197692871094;-59.529197692871094
19990666666.666451;-59.417079925537109;-59.417079925537109
19994333333.333118;-59.436130523681641;-59.436130523681641
19997999999.999786;-59.317428588867188;-59.317428588867188
20001666666.666454;-59.330989837646484;-59.330989837646484
20005333333.333122;-59.747791290283203;-59.747791290283203
20008999999.99979;-60.165122985839844;-60.165122985839844
20012666666.666458;-60.471546173095703;-60.471546173095703
20016333333.333126;-60.562686920166016;-60.562686920166016
20019999999.999794;-61.507106781005859;-61.507106781005859
20023666666.666462;-61.945728302001953;-61.945728302001953
20027333333.33313;-62.084526062011719;-62.084526062011719
20030999999.999798;-62.656673431396484;-62.656673431396484
20034666666.666466;-62.573898315429688;-62.573898315429688
20038333333.333134;-62.712429046630859;-62.712429046630859
20041999999.999802;-63.279129028320313;-63.279129028320313
20045666666.66647;-63.607616424560547;-63.607616424560547
20049333333.333138;-64.182601928710937;-64.182601928710937
20052999999.999805;-64.137229919433594;-64.137229919433594
20056666666.666473;-63.723545074462891;-63.723545074462891
20060333333.333141;-63.945045471191406;-63.945045471191406
20063999999.999809;-64.181419372558594;-64.181419372558594
20067666666.666477;-64.115188598632812;-64.115188598632812
20071333333.333145;-64.168838500976562;-64.168838500976562
20074999999.999813;-63.716114044189453;-63.716114044189453
20078666666.666481;-63.997688293457031;-63.997688293457031
20082333333.333149;-63.913326263427734;-63.913326263427734
20085999999.999817;-63.548393249511719;-63.548393249511719
20089666666.666485;-63.395412445068359;-63.395412445068359
20093333333.333153;-64.110916137695313;-64.110916137695313
20096999999.999821;-63.699546813964844;-63.699546813964844
20100666666.666489;-63.327022552490234;-63.327022552490234
20104333333.333157;-63.488452911376953;-63.488452911376953
20107999999.999825;-63.566787719726562;-63.566787719726562
20111666666.666492;-63.614067077636719;-63.614067077636719
20115333333.33316;-63.790180206298828;-63.790180206298828
20118999999.999828;-63.455215454101562;-63.455215454101562
20122666666.666496;-63.6419677734375;-63.6419677734375
20126333333.333164;-63.816070556640625;-63.816070556640625
20129999999.999832;-63.819610595703125;-63.819610595703125
20133666666.6665;-64.608367919921875;-64.608367919921875
20137333333.333168;-64.299545288085938;-64.299545288085938
20140999999.999836;-64.466972351074219;-64.466972351074219
20144666666.666504;-64.75189208984375;-64.75189208984375
20148333333.333172;-64.731803894042969;-64.731803894042969
20151999999.99984;-65.360328674316406;-65.360328674316406
20155666666.666508;-64.926994323730469;-64.926994323730469
