Type;FSV-30;
Version;1.71 SP3;
Date;06.Aug 25;
Mode;ANALYZER;
Center Freq;11000000000.000000;Hz
Freq Offset;0.000000;Hz
Span;22000000000.000000;Hz
x-Axis;LIN;
Start;0.000000;Hz
Stop;22000000000.000000;Hz
Ref Level;-9.000000;dBm
Level Offset;0.000000;dB
Ref Position;100.000000;%
y-Axis;LOG;
Level Range;100.000000;dB
Rf Att;10.000000;dB
El Att;0.000000;dB
RBW;3000000.000000;Hz
VBW;5000.000000;Hz
SWT;1.440000;s
Trace Mode;CLR/WRITE;
Detector;AUTOPEAK;
Sweep Count;0;
Trace 1:;;
x-Unit;Hz;
y-Unit;dBm;
Preamplifier;OFF;
Transducer;OFF;
18124333333.33247;-67.938377380371094;-67.938377380371094
18127999999.999138;-67.82916259765625;-67.82916259765625
18131666666.665806;-68.030387878417969;-68.030387878417969
18135333333.332474;-67.822540283203125;-67.822540283203125
18138999999.999142;-68.316551208496094;-68.316551208496094
18142666666.66581;-68.072273254394531;-68.072273254394531
18146333333.332478;-68.267814636230469;-68.267814636230469
18149999999.999146;-68.445442199707031;-68.445442199707031
18153666666.665813;-68.173957824707031;-68.173957824707031
18157333333.332481;-68.209808349609375;-68.209808349609375
18160999999.999149;-68.185234069824219;-68.185234069824219
18164666666.665817;-68.484420776367188;-68.484420776367188
18168333333.332485;-68.310150146484375;-68.310150146484375
18171999999.999153;-68.1990966796875;-68.1990966796875
18175666666.665821;-68.302200317382813;-68.302200317382813
18179333333.332489;-68.584732055664062;-68.584732055664062
18182999999.999157;-68.7318115234375;-68.7318115234375
18186666666.665825;-68.464035034179688;-68.464035034179688
18190333333.332493;-68.851875305175781;-68.851875305175781
18193999999.999161;-68.684333801269531;-68.684333801269531
18197666666.665829;-68.472015380859375;-68.472015380859375
18201333333.332497;-68.826881408691406;-68.826881408691406
18204999999.999165;-68.529441833496094;-68.529441833496094
18208666666.665833;-68.788589477539063;-68.788589477539063
18212333333.3325;-68.475471496582031;-68.475471496582031
18215999999.999168;-68.4263916015625;-68.4263916015625
18219666666.665836;-68.588668823242188;-68.588668823242188
18223333333.332504;-68.702682495117188;-68.702682495117188
18226999999.999172;-68.209526062011719;-68.209526062011719
18230666666.66584;-68.606353759765625;-68.606353759765625
18234333333.332508;-68.44036865234375;-68.44036865234375
18237999999.999176;-68.529556274414063;-68.529556274414063
18241666666.665844;-68.59625244140625;-68.59625244140625
18245333333.332512;-68.823806762695313;-68.823806762695313
18248999999.99918;-68.569580078125;-68.569580078125
18252666666.665848;-68.790626525878906;-68.790626525878906
18256333333.332516;-68.862548828125;-68.862548828125
18259999999.999184;-68.830574035644531;-68.830574035644531
18263666666.665852;-69.045677185058594;-69.045677185058594
18267333333.33252;-68.534797668457031;-68.534797668457031
18270999999.999187;-68.604866027832031;-68.604866027832031
18274666666.665855;-68.389846801757813;-68.389846801757813
18278333333.332523;-68.541938781738281;-68.541938781738281
18281999999.999191;-68.591361999511719;-68.591361999511719
18285666666.665859;-68.603569030761719;-68.603569030761719
18289333333.332527;-68.698753356933594;-68.698753356933594
18292999999.999195;-68.399826049804687;-68.399826049804687
18296666666.665863;-68.302467346191406;-68.302467346191406
18300333333.332531;-68.126434326171875;-68.126434326171875
18303999999.999199;-67.980155944824219;-67.980155944824219
18307666666.665867;-67.940017700195313;-67.940017700195313
18311333333.332535;-68.003074645996094;-68.003074645996094
18314999999.999203;-67.545310974121094;-67.545310974121094
18318666666.665871;-67.959426879882813;-67.959426879882813
18322333333.332539;-67.440750122070313;-67.440750122070313
18325999999.999207;-67.442008972167969;-67.442008972167969
18329666666.665874;-67.6522216796875;-67.6522216796875
18333333333.332542;-67.582122802734375;-67.582122802734375
18336999999.99921;-67.545791625976563;-67.545791625976563
18340666666.665878;-67.54974365234375;-67.54974365234375
18344333333.332546;-67.222488403320313;-67.222488403320313
18347999999.999214;-67.865318298339844;-67.865318298339844
18351666666.665882;-67.683486938476563;-67.683486938476563
18355333333.33255;-67.798812866210937;-67.798812866210937
18358999999.999218;-67.815208435058594;-67.815208435058594
18362666666.665886;-68.024909973144531;-68.024909973144531
18366333333.332554;-68.061241149902344;-68.061241149902344
18369999999.999222;-67.864089965820313;-67.864089965820313
18373666666.66589;-68.18035888671875;-68.18035888671875
18377333333.332558;-68.307777404785156;-68.307777404785156
18380999999.999226;-68.147148132324219;-68.147148132324219
18384666666.665894;-68.174423217773438;-68.174423217773438
18388333333.332561;-67.995170593261719;-67.995170593261719
18391999999.999229;-68.198066711425781;-68.198066711425781
18395666666.665897;-68.265182495117187;-68.265182495117187
18399333333.332565;-67.916969299316406;-67.916969299316406
18402999999.999233;-68.087242126464844;-68.087242126464844
18406666666.665901;-67.941741943359375;-67.941741943359375
18410333333.332569;-67.807388305664063;-67.807388305664063
18413999999.999237;-67.85595703125;-67.85595703125
18417666666.665905;-67.791580200195312;-67.791580200195312
18421333333.332573;-67.709007263183594;-67.709007263183594
18424999999.999241;-67.651588439941406;-67.651588439941406
18428666666.665909;-67.5201416015625;-67.5201416015625
18432333333.332577;-67.484359741210938;-67.484359741210938
18435999999.999245;-67.280067443847656;-67.280067443847656
18439666666.665913;-67.565277099609375;-67.565277099609375
18443333333.332581;-67.27337646484375;-67.27337646484375
18446999999.999249;-67.657005310058594;-67.657005310058594
18450666666.665916;-67.424560546875;-67.424560546875
18454333333.332584;-67.34661865234375;-67.34661865234375
18457999999.999252;-67.38519287109375;-67.38519287109375
18461666666.66592;-67.3812255859375;-67.3812255859375
18465333333.332588;-67.755104064941406;-67.755104064941406
18468999999.999256;-67.657821655273438;-67.657821655273438
18472666666.665924;-68.281379699707031;-68.281379699707031
18476333333.332592;-68.371719360351563;-68.371719360351563
18479999999.99926;-68.140914916992188;-68.140914916992188
18483666666.665928;-68.346267700195313;-68.346267700195313
18487333333.332596;-68.357681274414063;-68.357681274414063
18490999999.999264;-68.170928955078125;-68.170928955078125
18494666666.665932;-68.628242492675781;-68.628242492675781
18498333333.3326;-68.801185607910156;-68.801185607910156
18501999999.999268;-68.792938232421875;-68.792938232421875
18505666666.665936;-68.37908935546875;-68.37908935546875
18509333333.332603;-68.405143737792969;-68.405143737792969
18512999999.999271;-68.515312194824219;-68.515312194824219
18516666666.665939;-68.434501647949219;-68.434501647949219
18520333333.332607;-68.321334838867187;-68.321334838867187
18523999999.999275;-68.307693481445312;-68.307693481445312
18527666666.665943;-68.41082763671875;-68.41082763671875
18531333333.332611;-68.448875427246094;-68.448875427246094
18534999999.999279;-68.105148315429687;-68.105148315429687
18538666666.665947;-68.146339416503906;-68.146339416503906
18542333333.332615;-68.039794921875;-68.039794921875
18545999999.999283;-67.875083923339844;-67.875083923339844
18549666666.665951;-68.141990661621094;-68.141990661621094
18553333333.332619;-68.076934814453125;-68.076934814453125
18556999999.999287;-67.746047973632813;-67.746047973632813
18560666666.665955;-67.515480041503906;-67.515480041503906
18564333333.332623;-67.758575439453125;-67.758575439453125
18567999999.99929;-67.540611267089844;-67.540611267089844
18571666666.665958;-67.610504150390625;-67.610504150390625
18575333333.332626;-67.970672607421875;-67.970672607421875
18578999999.999294;-67.901908874511719;-67.901908874511719
18582666666.665962;-67.973167419433594;-67.973167419433594
18586333333.33263;-68.132369995117188;-68.132369995117188
18589999999.999298;-68.176383972167969;-68.176383972167969
18593666666.665966;-68.212120056152344;-68.212120056152344
18597333333.332634;-68.203224182128906;-68.203224182128906
18600999999.999302;-68.449188232421875;-68.449188232421875
18604666666.66597;-68.786445617675781;-68.786445617675781
18608333333.332638;-68.673095703125;-68.673095703125
18611999999.999306;-68.974212646484375;-68.974212646484375
18615666666.665974;-69.058731079101563;-69.058731079101563
18619333333.332642;-68.96490478515625;-68.96490478515625
18622999999.99931;-68.89971923828125;-68.89971923828125
18626666666.665977;-68.958786010742187;-68.958786010742187
18630333333.332645;-69.074798583984375;-69.074798583984375
18633999999.999313;-68.895462036132812;-68.895462036132812
18637666666.665981;-69.098258972167969;-69.098258972167969
18641333333.332649;-69.205299377441406;-69.205299377441406
18644999999.999317;-69.043083190917969;-69.043083190917969
18648666666.665985;-68.601921081542969;-68.601921081542969
18652333333.332653;-69.166999816894531;-69.166999816894531
18655999999.999321;-68.797378540039063;-68.797378540039063
18659666666.665989;-68.932991027832031;-68.932991027832031
18663333333.332657;-68.419853210449219;-68.419853210449219
18666999999.999325;-68.405792236328125;-68.405792236328125
18670666666.665993;-68.532211303710937;-68.532211303710937
18674333333.332661;-68.294784545898438;-68.294784545898438
18677999999.999329;-68.015472412109375;-68.015472412109375
18681666666.665997;-67.981964111328125;-67.981964111328125
18685333333.332664;-67.947105407714844;-67.947105407714844
18688999999.999332;-67.926544189453125;-67.926544189453125
18692666666.666;-67.833488464355469;-67.833488464355469
18696333333.332668;-67.815963745117188;-67.815963745117188
18699999999.999336;-67.948417663574219;-67.948417663574219
18703666666.666004;-67.893524169921875;-67.893524169921875
18707333333.332672;-67.896049499511719;-67.896049499511719
18710999999.99934;-68.241455078125;-68.241455078125
18714666666.666008;-68.193702697753906;-68.193702697753906
18718333333.332676;-68.311943054199219;-68.311943054199219
18721999999.999344;-68.128280639648438;-68.128280639648438
18725666666.666012;-68.677352905273437;-68.677352905273437
18729333333.33268;-68.375518798828125;-68.375518798828125
18732999999.999348;-68.864280700683594;-68.864280700683594
18736666666.666016;-68.884506225585937;-68.884506225585937
18740333333.332684;-68.994834899902344;-68.994834899902344
18743999999.999352;-69.064620971679687;-69.064620971679687
18747666666.666019;-68.866050720214844;-68.866050720214844
18751333333.332687;-69.217704772949219;-69.217704772949219
18754999999.999355;-69.186820983886719;-69.186820983886719
18758666666.666023;-68.873214721679688;-68.873214721679688
18762333333.332691;-69.173904418945313;-69.173904418945313
18765999999.999359;-69.140434265136719;-69.140434265136719
18769666666.666027;-69.153800964355469;-69.153800964355469
18773333333.332695;-68.910270690917969;-68.910270690917969
18776999999.999363;-68.769866943359375;-68.769866943359375
18780666666.666031;-68.401405334472656;-68.401405334472656
18784333333.332699;-68.0360107421875;-68.0360107421875
18787999999.999367;-68.199562072753906;-68.199562072753906
18791666666.666035;-68.003005981445312;-68.003005981445312
18795333333.332703;-68.020881652832031;-68.020881652832031
18798999999.999371;-68.044898986816406;-68.044898986816406
18802666666.666039;-67.83050537109375;-67.83050537109375
18806333333.332706;-68.137115478515625;-68.137115478515625
18809999999.999374;-67.741439819335938;-67.741439819335938
18813666666.666042;-67.788345336914062;-67.788345336914062
18817333333.33271;-68.497261047363281;-68.497261047363281
18820999999.999378;-68.43353271484375;-68.43353271484375
18824666666.666046;-68.412223815917969;-68.412223815917969
18828333333.332714;-68.351181030273437;-68.351181030273437
18831999999.999382;-68.696304321289063;-68.696304321289063
18835666666.66605;-68.86029052734375;-68.86029052734375
18839333333.332718;-69.233100891113281;-69.233100891113281
18842999999.999386;-69.170684814453125;-69.170684814453125
18846666666.666054;-69.171699523925781;-69.171699523925781
18850333333.332722;-69.496833801269531;-69.496833801269531
18853999999.99939;-69.311683654785156;-69.311683654785156
18857666666.666058;-69.602653503417969;-69.602653503417969
18861333333.332726;-69.710594177246094;-69.710594177246094
18864999999.999393;-69.712776184082031;-69.712776184082031
18868666666.666061;-69.752365112304688;-69.752365112304688
18872333333.332729;-69.67816162109375;-69.67816162109375
18875999999.999397;-69.629898071289063;-69.629898071289063
18879666666.666065;-69.926628112792969;-69.926628112792969
18883333333.332733;-69.686447143554688;-69.686447143554688
18886999999.999401;-69.51190185546875;-69.51190185546875
18890666666.666069;-69.420608520507813;-69.420608520507813
18894333333.332737;-69.452400207519531;-69.452400207519531
18897999999.999405;-69.016708374023438;-69.016708374023438
18901666666.666073;-69.055427551269531;-69.055427551269531
18905333333.332741;-69.094306945800781;-69.094306945800781
18908999999.999409;-69.118141174316406;-69.118141174316406
18912666666.666077;-68.891860961914063;-68.891860961914063
18916333333.332745;-69.07763671875;-69.07763671875
18919999999.999413;-68.877845764160156;-68.877845764160156
18923666666.66608;-68.830917358398438;-68.830917358398438
18927333333.332748;-68.572868347167969;-68.572868347167969
18930999999.999416;-68.260475158691406;-68.260475158691406
18934666666.666084;-68.197708129882813;-68.197708129882813
18938333333.332752;-68.292137145996094;-68.292137145996094
18941999999.99942;-67.923744201660156;-67.923744201660156
18945666666.666088;-67.839797973632813;-67.839797973632813
18949333333.332756;-67.783111572265625;-67.783111572265625
18952999999.999424;-68.090156555175781;-68.090156555175781
18956666666.666092;-67.803359985351563;-67.803359985351563
18960333333.33276;-68.218452453613281;-68.218452453613281
18963999999.999428;-67.77947998046875;-67.77947998046875
18967666666.666096;-68.329299926757813;-68.329299926757813
18971333333.332764;-68.541877746582031;-68.541877746582031
18974999999.999432;-68.151626586914063;-68.151626586914063
18978666666.6661;-68.603469848632812;-68.603469848632812
18982333333.332767;-68.659721374511719;-68.659721374511719
18985999999.999435;-68.906478881835938;-68.906478881835938
18989666666.666103;-68.717765808105469;-68.717765808105469
18993333333.332771;-69.109390258789063;-69.109390258789063
18996999999.999439;-68.721855163574219;-68.721855163574219
19000666666.666107;-69.002845764160156;-69.002845764160156
19004333333.332775;-69.083404541015625;-69.083404541015625
19007999999.999443;-68.799797058105469;-68.799797058105469
19011666666.666111;-69.097999572753906;-69.097999572753906
19015333333.332779;-68.581222534179687;-68.581222534179687
19018999999.999447;-68.818450927734375;-68.818450927734375
19022666666.666115;-68.638656616210937;-68.638656616210937
19026333333.332783;-68.639213562011719;-68.639213562011719
19029999999.999451;-68.091346740722656;-68.091346740722656
19033666666.666119;-67.960762023925781;-67.960762023925781
19037333333.332787;-67.766807556152344;-67.766807556152344
19040999999.999454;-68.031951904296875;-68.031951904296875
19044666666.666122;-67.854133605957031;-67.854133605957031
19048333333.33279;-67.706680297851563;-67.706680297851563
19051999999.999458;-67.024215698242188;-67.024215698242188
19055666666.666126;-67.02947998046875;-67.02947998046875
19059333333.332794;-67.093910217285156;-67.093910217285156
19062999999.999462;-67.108299255371094;-67.108299255371094
19066666666.66613;-66.980377197265625;-66.980377197265625
19070333333.332798;-67.0308837890625;-67.0308837890625
19073999999.999466;-67.085044860839844;-67.085044860839844
19077666666.666134;-67.307281494140625;-67.307281494140625
19081333333.332802;-66.988174438476563;-66.988174438476563
19084999999.99947;-66.9827880859375;-66.9827880859375
19088666666.666138;-67.27392578125;-67.27392578125
19092333333.332806;-67.225547790527344;-67.225547790527344
19095999999.999474;-67.17877197265625;-67.17877197265625
19099666666.666142;-67.6541748046875;-67.6541748046875
19103333333.332809;-67.340232849121094;-67.340232849121094
19106999999.999477;-67.382408142089844;-67.382408142089844
19110666666.666145;-67.6197509765625;-67.6197509765625
19114333333.332813;-67.8193359375;-67.8193359375
19117999999.999481;-67.749923706054687;-67.749923706054687
19121666666.666149;-67.993637084960938;-67.993637084960938
19125333333.332817;-67.581222534179688;-67.581222534179688
19128999999.999485;-67.548820495605469;-67.548820495605469
19132666666.666153;-67.401901245117187;-67.401901245117187
19136333333.332821;-67.525779724121094;-67.525779724121094
19139999999.999489;-67.682243347167969;-67.682243347167969
19143666666.666157;-67.113883972167969;-67.113883972167969
19147333333.332825;-66.958892822265625;-66.958892822265625
19150999999.999493;-67.231948852539062;-67.231948852539062
19154666666.666161;-67.042373657226562;-67.042373657226562
19158333333.332829;-66.740806579589844;-66.740806579589844
19161999999.999496;-67.018722534179687;-67.018722534179687
19165666666.666164;-66.629310607910156;-66.629310607910156
19169333333.332832;-66.809944152832031;-66.809944152832031
19172999999.9995;-66.535453796386719;-66.535453796386719
19176666666.666168;-66.611190795898438;-66.611190795898438
19180333333.332836;-66.287094116210937;-66.287094116210937
19183999999.999504;-66.876327514648437;-66.876327514648437
19187666666.666172;-66.47308349609375;-66.47308349609375
19191333333.33284;-66.383766174316406;-66.383766174316406
19194999999.999508;-66.355491638183594;-66.355491638183594
19198666666.666176;-66.442970275878906;-66.442970275878906
19202333333.332844;-66.652725219726563;-66.652725219726563
19205999999.999512;-66.55206298828125;-66.55206298828125
19209666666.66618;-66.909210205078125;-66.909210205078125
19213333333.332848;-66.733726501464844;-66.733726501464844
19216999999.999516;-66.619918823242188;-66.619918823242188
19220666666.666183;-67.121063232421875;-67.121063232421875
19224333333.332851;-66.824813842773438;-66.824813842773438
19227999999.999519;-67.147911071777344;-67.147911071777344
19231666666.666187;-67.082168579101563;-67.082168579101563
19235333333.332855;-67.407264709472656;-67.407264709472656
19238999999.999523;-67.347991943359375;-67.347991943359375
19242666666.666191;-67.37725830078125;-67.37725830078125
19246333333.332859;-67.183036804199219;-67.183036804199219
19249999999.999527;-67.225898742675781;-67.225898742675781
19253666666.666195;-67.392913818359375;-67.392913818359375
19257333333.332863;-67.369895935058594;-67.369895935058594
19260999999.999531;-67.662193298339844;-67.662193298339844
19264666666.666199;-67.551971435546875;-67.551971435546875
19268333333.332867;-67.387138366699219;-67.387138366699219
19271999999.999535;-67.535926818847656;-67.535926818847656
19275666666.666203;-67.339653015136719;-67.339653015136719
19279333333.33287;-67.278411865234375;-67.278411865234375
19282999999.999538;-67.242927551269531;-67.242927551269531
19286666666.666206;-66.750297546386719;-66.750297546386719
19290333333.332874;-67.046607971191406;-67.046607971191406
19293999999.999542;-66.739883422851562;-66.739883422851562
19297666666.66621;-66.339561462402344;-66.339561462402344
19301333333.332878;-66.560272216796875;-66.560272216796875
19304999999.999546;-66.123817443847656;-66.123817443847656
19308666666.666214;-66.10455322265625;-66.10455322265625
19312333333.332882;-66.200233459472656;-66.200233459472656
19315999999.99955;-65.750579833984375;-65.750579833984375
19319666666.666218;-65.373886108398438;-65.373886108398438
19323333333.332886;-65.5772705078125;-65.5772705078125
19326999999.999554;-66.285026550292969;-66.285026550292969
19330666666.666222;-65.774253845214844;-65.774253845214844
19334333333.33289;-65.971519470214844;-65.971519470214844
19337999999.999557;-66.240104675292969;-66.240104675292969
19341666666.666225;-65.78790283203125;-65.78790283203125
19345333333.332893;-66.370071411132813;-66.370071411132813
19348999999.999561;-65.949272155761719;-65.949272155761719
19352666666.666229;-65.982048034667969;-65.982048034667969
19356333333.332897;-66.621315002441406;-66.621315002441406
19359999999.999565;-66.643638610839844;-66.643638610839844
19363666666.666233;-66.624130249023438;-66.624130249023438
19367333333.332901;-66.951873779296875;-66.951873779296875
19370999999.999569;-67.040611267089844;-67.040611267089844
19374666666.666237;-66.846046447753906;-66.846046447753906
19378333333.332905;-67.019447326660156;-67.019447326660156
19381999999.999573;-67.362030029296875;-67.362030029296875
19385666666.666241;-66.974472045898437;-66.974472045898437
19389333333.332909;-66.946083068847656;-66.946083068847656
19392999999.999577;-66.622276306152344;-66.622276306152344
19396666666.666245;-67.067916870117187;-67.067916870117187
19400333333.332912;-66.4696044921875;-66.4696044921875
19403999999.99958;-66.619293212890625;-66.619293212890625
19407666666.666248;-66.732269287109375;-66.732269287109375
19411333333.332916;-65.867683410644531;-65.867683410644531
19414999999.999584;-65.842124938964844;-65.842124938964844
19418666666.666252;-65.621826171875;-65.621826171875
19422333333.33292;-65.312118530273437;-65.312118530273437
19425999999.999588;-65.434486389160156;-65.434486389160156
19429666666.666256;-65.417610168457031;-65.417610168457031
19433333333.332924;-65.489028930664062;-65.489028930664062
19436999999.999592;-65.145431518554688;-65.145431518554688
19440666666.66626;-64.965003967285156;-64.965003967285156
19444333333.332928;-64.920608520507813;-64.920608520507813
19447999999.999596;-65.084419250488281;-65.084419250488281
19451666666.666264;-64.69732666015625;-64.69732666015625
19455333333.332932;-64.982192993164063;-64.982192993164063
19458999999.999599;-64.608200073242187;-64.608200073242187
19462666666.666267;-65.244544982910156;-65.244544982910156
19466333333.332935;-65.089134216308594;-65.089134216308594
19469999999.999603;-65.096611022949219;-65.096611022949219
19473666666.666271;-65.337371826171875;-65.337371826171875
19477333333.332939;-65.292991638183594;-65.292991638183594
19480999999.999607;-65.166130065917969;-65.166130065917969
19484666666.666275;-65.251541137695313;-65.251541137695313
19488333333.332943;-64.984153747558594;-64.984153747558594
19491999999.999611;-65.183029174804688;-65.183029174804688
19495666666.666279;-65.109901428222656;-65.109901428222656
19499333333.332947;-65.3223876953125;-65.3223876953125
19502999999.999615;-64.920448303222656;-64.920448303222656
19506666666.666283;-65.163055419921875;-65.163055419921875
19510333333.332951;-64.790420532226563;-64.790420532226563
19513999999.999619;-64.51824951171875;-64.51824951171875
19517666666.666286;-64.185409545898438;-64.185409545898438
19521333333.332954;-64.132316589355469;-64.132316589355469
19524999999.999622;-64.315841674804688;-64.315841674804688
19528666666.66629;-64.192237854003906;-64.192237854003906
19532333333.332958;-63.309043884277344;-63.309043884277344
19535999999.999626;-63.558322906494141;-63.558322906494141
19539666666.666294;-63.21075439453125;-63.21075439453125
19543333333.332962;-62.844432830810547;-62.844432830810547
19546999999.99963;-62.683429718017578;-62.683429718017578
19550666666.666298;-63.015354156494141;-63.015354156494141
19554333333.332966;-62.754444122314453;-62.754444122314453
19557999999.999634;-62.828899383544922;-62.828899383544922
19561666666.666302;-62.409259796142578;-62.409259796142578
19565333333.33297;-62.437831878662109;-62.437831878662109
19568999999.999638;-62.484752655029297;-62.484752655029297
19572666666.666306;-62.095897674560547;-62.095897674560547
19576333333.332973;-61.911869049072266;-61.911869049072266
19579999999.999641;-62.068885803222656;-62.068885803222656
19583666666.666309;-62.477199554443359;-62.477199554443359
19587333333.332977;-62.121650695800781;-62.121650695800781
19590999999.999645;-62.446109771728516;-62.446109771728516
19594666666.666313;-61.985649108886719;-61.985649108886719
19598333333.332981;-62.423782348632813;-62.423782348632813
19601999999.999649;-62.354934692382813;-62.354934692382813
19605666666.666317;-62.343830108642578;-62.343830108642578
19609333333.332985;-62.139286041259766;-62.139286041259766
19612999999.999653;-62.194599151611328;-62.194599151611328
19616666666.666321;-62.317794799804688;-62.317794799804688
19620333333.332989;-61.745349884033203;-61.745349884033203
19623999999.999657;-62.008365631103516;-62.008365631103516
19627666666.666325;-62.164554595947266;-62.164554595947266
19631333333.332993;-61.845314025878906;-61.845314025878906
19634999999.99966;-61.836452484130859;-61.836452484130859
19638666666.666328;-61.678905487060547;-61.678905487060547
19642333333.332996;-61.415996551513672;-61.415996551513672
19645999999.999664;-61.166572570800781;-61.166572570800781
19649666666.666332;-61.227340698242187;-61.227340698242187
19653333333.333;-61.013580322265625;-61.013580322265625
19656999999.999668;-61.157016754150391;-61.157016754150391
19660666666.666336;-60.957565307617188;-60.957565307617188
19664333333.333004;-60.881645202636719;-60.881645202636719
19667999999.999672;-60.533218383789063;-60.533218383789063
19671666666.66634;-60.134670257568359;-60.134670257568359
19675333333.333008;-59.826686859130859;-59.826686859130859
19678999999.999676;-59.246707916259766;-59.246707916259766
19682666666.666344;-59.493499755859375;-59.493499755859375
19686333333.333012;-59.739730834960938;-59.739730834960938
19689999999.99968;-59.068161010742188;-59.068161010742188
19693666666.666348;-59.159877777099609;-59.159877777099609
19697333333.333015;-59.019176483154297;-59.019176483154297
19700999999.999683;-58.449920654296875;-58.449920654296875
19704666666.666351;-58.919795989990234;-58.919795989990234
19708333333.333019;-58.958095550537109;-58.958095550537109
19711999999.999687;-58.423103332519531;-58.423103332519531
19715666666.666355;-58.723579406738281;-58.723579406738281
19719333333.333023;-58.081195831298828;-58.081195831298828
19722999999.999691;-58.145782470703125;-58.145782470703125
19726666666.666359;-58.112274169921875;-58.112274169921875
19730333333.333027;-58.227771759033203;-58.227771759033203
19733999999.999695;-58.326808929443359;-58.326808929443359
19737666666.666363;-57.946990966796875;-57.946990966796875
19741333333.333031;-57.873737335205078;-57.873737335205078
19744999999.999699;-57.898567199707031;-57.898567199707031
19748666666.666367;-57.912296295166016;-57.912296295166016
19752333333.333035;-58.083164215087891;-58.083164215087891
19755999999.999702;-57.788608551025391;-57.788608551025391
19759666666.66637;-57.831607818603516;-57.831607818603516
19763333333.333038;-57.791545867919922;-57.791545867919922
19766999999.999706;-57.959922790527344;-57.959922790527344
19770666666.666374;-57.524154663085938;-57.524154663085938
19774333333.333042;-57.429019927978516;-57.429019927978516
19777999999.99971;-57.329334259033203;-57.329334259033203
19781666666.666378;-57.301322937011719;-57.301322937011719
19785333333.333046;-57.648658752441406;-57.648658752441406
19788999999.999714;-57.643314361572266;-57.643314361572266
19792666666.666382;-57.672599792480469;-57.672599792480469
19796333333.33305;-57.443027496337891;-57.443027496337891
19799999999.999718;-57.804901123046875;-57.804901123046875
19803666666.666386;-57.803802490234375;-57.803802490234375
19807333333.333054;-57.477947235107422;-57.477947235107422
19810999999.999722;-57.864864349365234;-57.864864349365234
19814666666.666389;-58.000728607177734;-58.000728607177734
19818333333.333057;-58.217254638671875;-58.217254638671875
19821999999.999725;-58.473831176757813;-58.473831176757813
19825666666.666393;-58.79266357421875;-58.79266357421875
19829333333.333061;-58.853801727294922;-58.853801727294922
19832999999.999729;-58.677875518798828;-58.677875518798828
19836666666.666397;-59.396945953369141;-59.396945953369141
19840333333.333065;-59.602649688720703;-59.602649688720703
19843999999.999733;-59.059688568115234;-59.059688568115234
19847666666.666401;-59.123947143554688;-59.123947143554688
19851333333.333069;-59.46197509765625;-59.46197509765625
19854999999.999737;-59.635860443115234;-59.635860443115234
19858666666.666405;-59.455959320068359;-59.455959320068359
19862333333.333073;-59.511493682861328;-59.511493682861328
19865999999.999741;-58.896720886230469;-58.896720886230469
19869666666.666409;-59.436203002929688;-59.436203002929688
19873333333.333076;-59.195743560791016;-59.195743560791016
19876999999.999744;-59.182132720947266;-59.182132720947266
19880666666.666412;-59.300457000732422;-59.300457000732422
19884333333.33308;-59.162925720214844;-59.162925720214844
19887999999.999748;-58.782550811767578;-58.782550811767578
19891666666.666416;-59.288604736328125;-59.288604736328125
19895333333.333084;-59.25640869140625;-59.25640869140625
19898999999.999752;-59.075355529785156;-59.075355529785156
19902666666.66642;-58.912494659423828;-58.912494659423828
19906333333.333088;-58.732410430908203;-58.732410430908203
19909999999.999756;-58.676231384277344;-58.676231384277344
19913666666.666424;-59.147846221923828;-59.147846221923828
19917333333.333092;-59.270610809326172;-59.270610809326172
19920999999.99976;-59.360420227050781;-59.360420227050781
19924666666.666428;-59.70556640625;-59.70556640625
19928333333.333096;-59.839931488037109;-59.839931488037109
19931999999.999763;-60.012840270996094;-60.012840270996094
19935666666.666431;-60.0810546875;-60.0810546875
19939333333.333099;-60.620368957519531;-60.620368957519531
19942999999.999767;-60.458221435546875;-60.458221435546875
19946666666.666435;-60.672744750976563;-60.672744750976563
19950333333.333103;-60.748985290527344;-60.748985290527344
19953999999.999771;-60.524974822998047;-60.524974822998047
19957666666.666439;-60.653537750244141;-60.653537750244141
19961333333.333107;-60.689422607421875;-60.689422607421875
19964999999.999775;-60.634979248046875;-60.634979248046875
19968666666.666443;-60.876708984375;-60.876708984375
19972333333.333111;-60.838409423828125;-60.838409423828125
19975999999.999779;-60.827816009521484;-60.827816009521484
19979666666.666447;-60.392906188964844;-60.392906188964844
19983333333.333115;-60.865364074707031;-60.865364074707031
19986999999.999783;-61.060405731201172;-61.060405731201172
19990666666.666451;-60.821308135986328;-60.821308135986328
19994333333.333118;-61.070774078369141;-61.070774078369141
19997999999.999786;-61.402976989746094;-61.402976989746094
20001666666.666454;-61.214195251464844;-61.214195251464844
20005333333.333122;-61.447181701660156;-61.447181701660156
20008999999.99979;-61.397750854492187;-61.397750854492187
20012666666.666458;-61.640068054199219;-61.640068054199219
20016333333.333126;-62.449241638183594;-62.449241638183594
20019999999.999794;-62.672843933105469;-62.672843933105469
20023666666.666462;-63.188922882080078;-63.188922882080078
20027333333.33313;-63.507598876953125;-63.507598876953125
20030999999.999798;-63.639076232910156;-63.639076232910156
20034666666.666466;-64.178352355957031;-64.178352355957031
20038333333.333134;-64.428359985351563;-64.428359985351563
20041999999.999802;-64.722618103027344;-64.722618103027344
20045666666.66647;-64.941978454589844;-64.941978454589844
