Type;FSV-30;
Version;1.71 SP3;
Date;06.Aug 25;
Mode;ANALYZER;
Center Freq;11000000000.000000;Hz
Freq Offset;0.000000;Hz
Span;22000000000.000000;Hz
x-Axis;LIN;
Start;0.000000;Hz
Stop;22000000000.000000;Hz
Ref Level;-9.000000;dBm
Level Offset;0.000000;dB
Ref Position;100.000000;%
y-Axis;LOG;
Level Range;100.000000;dB
Rf Att;10.000000;dB
El Att;0.000000;dB
RBW;3000000.000000;Hz
VBW;5000.000000;Hz
SWT;1.440000;s
Trace Mode;CLR/WRITE;
Detector;AUTOPEAK;
Sweep Count;0;
Trace 1:;;
x-Unit;Hz;
y-Unit;dBm;
Preamplifier;OFF;
Transducer;OFF;
18325999999.999207;-66.691986083984375;-66.691986083984375
18329666666.665874;-66.88616943359375;-66.88616943359375
18333333333.332542;-66.507781982421875;-66.507781982421875
18336999999.99921;-66.850540161132813;-66.850540161132813
18340666666.665878;-66.859954833984375;-66.859954833984375
18344333333.332546;-66.812232971191406;-66.812232971191406
18347999999.999214;-67.035324096679688;-67.035324096679688
18351666666.665882;-67.004966735839844;-67.004966735839844
18355333333.33255;-67.150550842285156;-67.150550842285156
18358999999.999218;-67.465789794921875;-67.465789794921875
18362666666.665886;-67.19281005859375;-67.19281005859375
18366333333.332554;-67.199638366699219;-67.199638366699219
18369999999.999222;-67.506744384765625;-67.506744384765625
18373666666.66589;-67.267974853515625;-67.267974853515625
18377333333.332558;-67.570892333984375;-67.570892333984375
18380999999.999226;-67.805435180664063;-67.805435180664063
18384666666.665894;-67.528144836425781;-67.528144836425781
18388333333.332561;-67.579734802246094;-67.579734802246094
18391999999.999229;-67.709304809570313;-67.709304809570313
18395666666.665897;-67.058631896972656;-67.058631896972656
18399333333.332565;-67.524093627929688;-67.524093627929688
18402999999.999233;-67.455581665039062;-67.455581665039062
18406666666.665901;-67.532821655273438;-67.532821655273438
18410333333.332569;-67.469627380371094;-67.469627380371094
18413999999.999237;-67.137504577636719;-67.137504577636719
18417666666.665905;-66.736564636230469;-66.736564636230469
18421333333.332573;-66.959144592285156;-66.959144592285156
18424999999.999241;-67.029594421386719;-67.029594421386719
18428666666.665909;-66.882331848144531;-66.882331848144531
18432333333.332577;-66.764503479003906;-66.764503479003906
18435999999.999245;-66.630874633789063;-66.630874633789063
18439666666.665913;-66.621002197265625;-66.621002197265625
18443333333.332581;-66.590751647949219;-66.590751647949219
18446999999.999249;-66.766105651855469;-66.766105651855469
18450666666.665916;-66.741493225097656;-66.741493225097656
18454333333.332584;-67.108543395996094;-67.108543395996094
18457999999.999252;-66.7886962890625;-66.7886962890625
18461666666.66592;-67.035194396972656;-67.035194396972656
18465333333.332588;-66.954032897949219;-66.954032897949219
18468999999.999256;-66.952400207519531;-66.952400207519531
18472666666.665924;-67.471534729003906;-67.471534729003906
18476333333.332592;-67.565818786621094;-67.565818786621094
18479999999.99926;-67.484580993652344;-67.484580993652344
18483666666.665928;-67.805709838867188;-67.805709838867188
18487333333.332596;-67.880729675292969;-67.880729675292969
18490999999.999264;-67.782722473144531;-67.782722473144531
18494666666.665932;-67.738487243652344;-67.738487243652344
18498333333.3326;-67.670364379882812;-67.670364379882812
18501999999.999268;-67.622573852539062;-67.622573852539062
18505666666.665936;-67.581275939941406;-67.581275939941406
18509333333.332603;-67.617500305175781;-67.617500305175781
18512999999.999271;-67.9400634765625;-67.9400634765625
18516666666.665939;-67.549484252929688;-67.549484252929688
18520333333.332607;-67.269302368164063;-67.269302368164063
18523999999.999275;-67.574989318847656;-67.574989318847656
18527666666.665943;-67.817337036132812;-67.817337036132812
18531333333.332611;-67.355804443359375;-67.355804443359375
18534999999.999279;-67.247283935546875;-67.247283935546875
18538666666.665947;-67.514480590820313;-67.514480590820313
18542333333.332615;-67.382225036621094;-67.382225036621094
18545999999.999283;-67.212425231933594;-67.212425231933594
18549666666.665951;-67.567329406738281;-67.567329406738281
18553333333.332619;-67.25189208984375;-67.25189208984375
18556999999.999287;-67.175270080566406;-67.175270080566406
18560666666.665955;-66.9923095703125;-66.9923095703125
18564333333.332623;-66.777503967285156;-66.777503967285156
18567999999.99929;-67.13568115234375;-67.13568115234375
18571666666.665958;-66.8826904296875;-66.8826904296875
18575333333.332626;-67.000015258789062;-67.000015258789062
18578999999.999294;-67.000213623046875;-67.000213623046875
18582666666.665962;-67.372756958007813;-67.372756958007813
18586333333.33263;-66.90185546875;-66.90185546875
18589999999.999298;-67.615577697753906;-67.615577697753906
18593666666.665966;-67.467262268066406;-67.467262268066406
18597333333.332634;-67.808113098144531;-67.808113098144531
18600999999.999302;-67.305946350097656;-67.305946350097656
18604666666.66597;-67.955093383789063;-67.955093383789063
18608333333.332638;-67.83477783203125;-67.83477783203125
18611999999.999306;-68.167922973632812;-68.167922973632812
18615666666.665974;-68.154739379882813;-68.154739379882813
18619333333.332642;-67.768684387207031;-67.768684387207031
18622999999.99931;-68.328475952148438;-68.328475952148438
18626666666.665977;-68.447769165039063;-68.447769165039063
18630333333.332645;-68.693191528320312;-68.693191528320312
18633999999.999313;-68.337997436523438;-68.337997436523438
18637666666.665981;-68.593002319335938;-68.593002319335938
18641333333.332649;-68.633766174316406;-68.633766174316406
18644999999.999317;-68.709693908691406;-68.709693908691406
18648666666.665985;-68.702949523925781;-68.702949523925781
18652333333.332653;-68.755561828613281;-68.755561828613281
18655999999.999321;-67.832817077636719;-67.832817077636719
18659666666.665989;-68.455062866210937;-68.455062866210937
18663333333.332657;-67.823066711425781;-67.823066711425781
18666999999.999325;-67.846656799316406;-67.846656799316406
18670666666.665993;-67.696014404296875;-67.696014404296875
18674333333.332661;-67.857139587402344;-67.857139587402344
18677999999.999329;-67.447967529296875;-67.447967529296875
18681666666.665997;-67.016593933105469;-67.016593933105469
18685333333.332664;-66.961540222167969;-66.961540222167969
18688999999.999332;-66.884651184082031;-66.884651184082031
18692666666.666;-67.039253234863281;-67.039253234863281
18696333333.332668;-67.138351440429688;-67.138351440429688
18699999999.999336;-67.279296875;-67.279296875
18703666666.666004;-67.362724304199219;-67.362724304199219
18707333333.332672;-67.362335205078125;-67.362335205078125
18710999999.99934;-67.917022705078125;-67.917022705078125
18714666666.666008;-67.823738098144531;-67.823738098144531
18718333333.332676;-67.820724487304688;-67.820724487304688
18721999999.999344;-67.998283386230469;-67.998283386230469
18725666666.666012;-67.802742004394531;-67.802742004394531
18729333333.33268;-68.142105102539063;-68.142105102539063
18732999999.999348;-68.145904541015625;-68.145904541015625
18736666666.666016;-68.195335388183594;-68.195335388183594
18740333333.332684;-68.219032287597656;-68.219032287597656
18743999999.999352;-68.285102844238281;-68.285102844238281
18747666666.666019;-68.186935424804688;-68.186935424804688
18751333333.332687;-68.439994812011719;-68.439994812011719
18754999999.999355;-68.330917358398438;-68.330917358398438
18758666666.666023;-68.01556396484375;-68.01556396484375
18762333333.332691;-68.326042175292969;-68.326042175292969
18765999999.999359;-68.418670654296875;-68.418670654296875
18769666666.666027;-68.232147216796875;-68.232147216796875
18773333333.332695;-67.842933654785156;-67.842933654785156
18776999999.999363;-67.996536254882813;-67.996536254882813
18780666666.666031;-67.521453857421875;-67.521453857421875
18784333333.332699;-67.436958312988281;-67.436958312988281
18787999999.999367;-67.187423706054687;-67.187423706054687
18791666666.666035;-67.213882446289063;-67.213882446289063
18795333333.332703;-67.182136535644531;-67.182136535644531
18798999999.999371;-67.448295593261719;-67.448295593261719
18802666666.666039;-67.477012634277344;-67.477012634277344
18806333333.332706;-67.2666015625;-67.2666015625
18809999999.999374;-67.456314086914063;-67.456314086914063
18813666666.666042;-67.665420532226562;-67.665420532226562
18817333333.33271;-67.581123352050781;-67.581123352050781
18820999999.999378;-67.678382873535156;-67.678382873535156
18824666666.666046;-67.621543884277344;-67.621543884277344
18828333333.332714;-67.422935485839844;-67.422935485839844
18831999999.999382;-68.070686340332031;-68.070686340332031
18835666666.66605;-67.668540954589844;-67.668540954589844
18839333333.332718;-68.249374389648438;-68.249374389648438
18842999999.999386;-68.081512451171875;-68.081512451171875
18846666666.666054;-68.147552490234375;-68.147552490234375
18850333333.332722;-68.38604736328125;-68.38604736328125
18853999999.99939;-68.660194396972656;-68.660194396972656
18857666666.666058;-68.883407592773438;-68.883407592773438
18861333333.332726;-68.990371704101563;-68.990371704101563
18864999999.999393;-69.200004577636719;-69.200004577636719
18868666666.666061;-69.297431945800781;-69.297431945800781
18872333333.332729;-69.18084716796875;-69.18084716796875
18875999999.999397;-68.918121337890625;-68.918121337890625
18879666666.666065;-68.796424865722656;-68.796424865722656
18883333333.332733;-69.343093872070312;-69.343093872070312
18886999999.999401;-68.819808959960938;-68.819808959960938
18890666666.666069;-68.979721069335938;-68.979721069335938
18894333333.332737;-68.969856262207031;-68.969856262207031
18897999999.999405;-68.742591857910156;-68.742591857910156
18901666666.666073;-68.474746704101563;-68.474746704101563
18905333333.332741;-68.335670471191406;-68.335670471191406
18908999999.999409;-67.935623168945313;-67.935623168945313
18912666666.666077;-68.216987609863281;-68.216987609863281
18916333333.332745;-67.687225341796875;-67.687225341796875
18919999999.999413;-67.548141479492188;-67.548141479492188
18923666666.66608;-67.697242736816406;-67.697242736816406
18927333333.332748;-67.212005615234375;-67.212005615234375
18930999999.999416;-67.302627563476562;-67.302627563476562
18934666666.666084;-67.405876159667969;-67.405876159667969
18938333333.332752;-67.269706726074219;-67.269706726074219
18941999999.99942;-66.809341430664063;-66.809341430664063
18945666666.666088;-67.202705383300781;-67.202705383300781
18949333333.332756;-67.1485595703125;-67.1485595703125
18952999999.999424;-67.362884521484375;-67.362884521484375
18956666666.666092;-67.098396301269531;-67.098396301269531
18960333333.33276;-67.338363647460938;-67.338363647460938
18963999999.999428;-67.117782592773438;-67.117782592773438
18967666666.666096;-67.742073059082031;-67.742073059082031
18971333333.332764;-67.325180053710938;-67.325180053710938
18974999999.999432;-67.353164672851562;-67.353164672851562
18978666666.6661;-67.744674682617188;-67.744674682617188
18982333333.332767;-68.043251037597656;-68.043251037597656
18985999999.999435;-67.322158813476563;-67.322158813476563
18989666666.666103;-67.603218078613281;-67.603218078613281
18993333333.332771;-68.0509033203125;-68.0509033203125
18996999999.999439;-68.11273193359375;-68.11273193359375
19000666666.666107;-68.183479309082031;-68.183479309082031
19004333333.332775;-67.995162963867188;-67.995162963867188
19007999999.999443;-68.17852783203125;-68.17852783203125
19011666666.666111;-67.996681213378906;-67.996681213378906
19015333333.332779;-67.84246826171875;-67.84246826171875
19018999999.999447;-67.839340209960937;-67.839340209960937
19022666666.666115;-67.491371154785156;-67.491371154785156
19026333333.332783;-67.607223510742187;-67.607223510742187
19029999999.999451;-67.411308288574219;-67.411308288574219
19033666666.666119;-67.172126770019531;-67.172126770019531
19037333333.332787;-67.220100402832031;-67.220100402832031
19040999999.999454;-66.696945190429687;-66.696945190429687
19044666666.666122;-66.739295959472656;-66.739295959472656
19048333333.33279;-66.32452392578125;-66.32452392578125
19051999999.999458;-66.272750854492187;-66.272750854492187
19055666666.666126;-66.557113647460938;-66.557113647460938
19059333333.332794;-66.248306274414063;-66.248306274414063
19062999999.999462;-66.138679504394531;-66.138679504394531
19066666666.66613;-66.243324279785156;-66.243324279785156
19070333333.332798;-65.579757690429688;-65.579757690429688
19073999999.999466;-66.219436645507812;-66.219436645507812
19077666666.666134;-65.9942626953125;-65.9942626953125
19081333333.332802;-66.027900695800781;-66.027900695800781
19084999999.99947;-66.035392761230469;-66.035392761230469
19088666666.666138;-65.939605712890625;-65.939605712890625
19092333333.332806;-65.895965576171875;-65.895965576171875
19095999999.999474;-66.405624389648437;-66.405624389648437
19099666666.666142;-66.437187194824219;-66.437187194824219
19103333333.332809;-66.336959838867188;-66.336959838867188
19106999999.999477;-66.66351318359375;-66.66351318359375
19110666666.666145;-66.353309631347656;-66.353309631347656
19114333333.332813;-66.567916870117187;-66.567916870117187
19117999999.999481;-66.788238525390625;-66.788238525390625
19121666666.666149;-66.591140747070313;-66.591140747070313
19125333333.332817;-66.844749450683594;-66.844749450683594
19128999999.999485;-66.492362976074219;-66.492362976074219
19132666666.666153;-66.3824462890625;-66.3824462890625
19136333333.332821;-66.595237731933594;-66.595237731933594
19139999999.999489;-66.41748046875;-66.41748046875
19143666666.666157;-65.923583984375;-65.923583984375
19147333333.332825;-66.197097778320313;-66.197097778320313
19150999999.999493;-66.069038391113281;-66.069038391113281
19154666666.666161;-66.069427490234375;-66.069427490234375
19158333333.332829;-65.683319091796875;-65.683319091796875
19161999999.999496;-65.820442199707031;-65.820442199707031
19165666666.666164;-65.656356811523438;-65.656356811523438
19169333333.332832;-65.689933776855469;-65.689933776855469
19172999999.9995;-65.412521362304688;-65.412521362304688
19176666666.666168;-65.148605346679688;-65.148605346679688
19180333333.332836;-65.410148620605469;-65.410148620605469
19183999999.999504;-65.427177429199219;-65.427177429199219
19187666666.666172;-65.354576110839844;-65.354576110839844
19191333333.33284;-65.3045654296875;-65.3045654296875
19194999999.999508;-64.851570129394531;-64.851570129394531
19198666666.666176;-65.282173156738281;-65.282173156738281
19202333333.332844;-65.415298461914062;-65.415298461914062
19205999999.999512;-65.206375122070312;-65.206375122070312
19209666666.66618;-65.490882873535156;-65.490882873535156
19213333333.332848;-65.714752197265625;-65.714752197265625
19216999999.999516;-65.647079467773438;-65.647079467773438
19220666666.666183;-65.780265808105469;-65.780265808105469
19224333333.332851;-65.645477294921875;-65.645477294921875
19227999999.999519;-66.359420776367188;-66.359420776367188
19231666666.666187;-66.415420532226562;-66.415420532226562
19235333333.332855;-66.285232543945312;-66.285232543945312
19238999999.999523;-66.402076721191406;-66.402076721191406
19242666666.666191;-66.228622436523438;-66.228622436523438
19246333333.332859;-66.318099975585938;-66.318099975585938
19249999999.999527;-66.093025207519531;-66.093025207519531
19253666666.666195;-66.385948181152344;-66.385948181152344
19257333333.332863;-66.206298828125;-66.206298828125
19260999999.999531;-66.607681274414062;-66.607681274414062
19264666666.666199;-66.549552917480469;-66.549552917480469
19268333333.332867;-66.398590087890625;-66.398590087890625
19271999999.999535;-66.283966064453125;-66.283966064453125
19275666666.666203;-66.435737609863281;-66.435737609863281
19279333333.33287;-66.015701293945313;-66.015701293945313
19282999999.999538;-66.216880798339844;-66.216880798339844
19286666666.666206;-65.831130981445313;-65.831130981445313
19290333333.332874;-65.908065795898437;-65.908065795898437
19293999999.999542;-65.090110778808594;-65.090110778808594
19297666666.66621;-65.2657470703125;-65.2657470703125
19301333333.332878;-65.119056701660156;-65.119056701660156
19304999999.999546;-64.964080810546875;-64.964080810546875
19308666666.666214;-64.996353149414062;-64.996353149414062
19312333333.332882;-64.590675354003906;-64.590675354003906
19315999999.99955;-64.758140563964844;-64.758140563964844
19319666666.666218;-64.757484436035156;-64.757484436035156
19323333333.332886;-64.632537841796875;-64.632537841796875
19326999999.999554;-64.931953430175781;-64.931953430175781
19330666666.666222;-64.598014831542969;-64.598014831542969
19334333333.33289;-64.244705200195313;-64.244705200195313
19337999999.999557;-65.001861572265625;-65.001861572265625
19341666666.666225;-64.660713195800781;-64.660713195800781
19345333333.332893;-64.5560302734375;-64.5560302734375
19348999999.999561;-64.812599182128906;-64.812599182128906
19352666666.666229;-65.181869506835938;-65.181869506835938
19356333333.332897;-65.253173828125;-65.253173828125
19359999999.999565;-65.091064453125;-65.091064453125
19363666666.666233;-65.235328674316406;-65.235328674316406
19367333333.332901;-65.330955505371094;-65.330955505371094
19370999999.999569;-65.499092102050781;-65.499092102050781
19374666666.666237;-65.631004333496094;-65.631004333496094
19378333333.332905;-65.701629638671875;-65.701629638671875
19381999999.999573;-65.878028869628906;-65.878028869628906
19385666666.666241;-66.026321411132812;-66.026321411132812
19389333333.332909;-66.150482177734375;-66.150482177734375
19392999999.999577;-65.493301391601562;-65.493301391601562
19396666666.666245;-65.776611328125;-65.776611328125
19400333333.332912;-65.169998168945313;-65.169998168945313
19403999999.99958;-65.355361938476563;-65.355361938476563
19407666666.666248;-65.063552856445313;-65.063552856445313
19411333333.332916;-64.796371459960937;-64.796371459960937
19414999999.999584;-64.562568664550781;-64.562568664550781
19418666666.666252;-64.688179016113281;-64.688179016113281
19422333333.33292;-64.405914306640625;-64.405914306640625
19425999999.999588;-64.294631958007812;-64.294631958007812
19429666666.666256;-64.288108825683594;-64.288108825683594
19433333333.332924;-64.037109375;-64.037109375
19436999999.999592;-63.879924774169922;-63.879924774169922
19440666666.66626;-63.999813079833984;-63.999813079833984
19444333333.332928;-63.872539520263672;-63.872539520263672
19447999999.999596;-63.625946044921875;-63.625946044921875
19451666666.666264;-63.978828430175781;-63.978828430175781
19455333333.332932;-63.595344543457031;-63.595344543457031
19458999999.999599;-63.364200592041016;-63.364200592041016
19462666666.666267;-63.794212341308594;-63.794212341308594
19466333333.332935;-64.127998352050781;-64.127998352050781
19469999999.999603;-64.035011291503906;-64.035011291503906
19473666666.666271;-63.783885955810547;-63.783885955810547
19477333333.332939;-63.794857025146484;-63.794857025146484
19480999999.999607;-63.512653350830078;-63.512653350830078
19484666666.666275;-64.1329345703125;-64.1329345703125
19488333333.332943;-64.178062438964844;-64.178062438964844
19491999999.999611;-64.15924072265625;-64.15924072265625
19495666666.666279;-63.895004272460938;-63.895004272460938
19499333333.332947;-64.035621643066406;-64.035621643066406
19502999999.999615;-63.559410095214844;-63.559410095214844
19506666666.666283;-63.522293090820313;-63.522293090820313
19510333333.332951;-63.538597106933594;-63.538597106933594
19513999999.999619;-63.55364990234375;-63.55364990234375
19517666666.666286;-63.305324554443359;-63.305324554443359
19521333333.332954;-62.966991424560547;-62.966991424560547
19524999999.999622;-63.151432037353516;-63.151432037353516
19528666666.66629;-62.524375915527344;-62.524375915527344
19532333333.332958;-62.614608764648438;-62.614608764648438
19535999999.999626;-62.541984558105469;-62.541984558105469
19539666666.666294;-62.343791961669922;-62.343791961669922
19543333333.332962;-62.268978118896484;-62.268978118896484
19546999999.99963;-61.948612213134766;-61.948612213134766
19550666666.666298;-62.147415161132813;-62.147415161132813
19554333333.332966;-61.638420104980469;-61.638420104980469
19557999999.999634;-61.099754333496094;-61.099754333496094
19561666666.666302;-61.286552429199219;-61.286552429199219
19565333333.33297;-61.066780090332031;-61.066780090332031
19568999999.999638;-61.0546875;-61.0546875
19572666666.666306;-61.034553527832031;-61.034553527832031
19576333333.332973;-61.037837982177734;-61.037837982177734
19579999999.999641;-61.034915924072266;-61.034915924072266
19583666666.666309;-60.805191040039063;-60.805191040039063
19587333333.332977;-60.941200256347656;-60.941200256347656
19590999999.999645;-61.171882629394531;-61.171882629394531
19594666666.666313;-61.039646148681641;-61.039646148681641
19598333333.332981;-61.083370208740234;-61.083370208740234
19601999999.999649;-61.090766906738281;-61.090766906738281
19605666666.666317;-61.168487548828125;-61.168487548828125
19609333333.332985;-61.116939544677734;-61.116939544677734
19612999999.999653;-60.855915069580078;-60.855915069580078
19616666666.666321;-61.143932342529297;-61.143932342529297
19620333333.332989;-61.254505157470703;-61.254505157470703
19623999999.999657;-60.918872833251953;-60.918872833251953
19627666666.666325;-60.716217041015625;-60.716217041015625
19631333333.332993;-60.539474487304688;-60.539474487304688
19634999999.99966;-60.821537017822266;-60.821537017822266
19638666666.666328;-60.520030975341797;-60.520030975341797
19642333333.332996;-60.475433349609375;-60.475433349609375
19645999999.999664;-60.013275146484375;-60.013275146484375
19649666666.666332;-60.514320373535156;-60.514320373535156
19653333333.333;-60.301052093505859;-60.301052093505859
19656999999.999668;-59.975933074951172;-59.975933074951172
19660666666.666336;-59.573211669921875;-59.573211669921875
19664333333.333004;-59.19415283203125;-59.19415283203125
19667999999.999672;-58.852439880371094;-58.852439880371094
19671666666.66634;-59.246044158935547;-59.246044158935547
19675333333.333008;-58.418441772460938;-58.418441772460938
19678999999.999676;-58.374309539794922;-58.374309539794922
19682666666.666344;-58.537330627441406;-58.537330627441406
19686333333.333012;-58.536029815673828;-58.536029815673828
19689999999.99968;-58.259994506835938;-58.259994506835938
19693666666.666348;-57.595973968505859;-57.595973968505859
19697333333.333015;-57.783664703369141;-57.783664703369141
19700999999.999683;-57.815242767333984;-57.815242767333984
19704666666.666351;-57.624919891357422;-57.624919891357422
19708333333.333019;-57.422889709472656;-57.422889709472656
19711999999.999687;-57.352935791015625;-57.352935791015625
19715666666.666355;-56.744514465332031;-56.744514465332031
19719333333.333023;-57.350254058837891;-57.350254058837891
19722999999.999691;-57.050483703613281;-57.050483703613281
19726666666.666359;-57.09918212890625;-57.09918212890625
19730333333.333027;-57.254749298095703;-57.254749298095703
19733999999.999695;-57.002082824707031;-57.002082824707031
19737666666.666363;-56.877670288085938;-56.877670288085938
19741333333.333031;-57.010910034179688;-57.010910034179688
19744999999.999699;-56.782737731933594;-56.782737731933594
19748666666.666367;-57.149227142333984;-57.149227142333984
19752333333.333035;-57.002082824707031;-57.002082824707031
19755999999.999702;-56.657238006591797;-56.657238006591797
19759666666.66637;-56.278453826904297;-56.278453826904297
19763333333.333038;-56.531379699707031;-56.531379699707031
19766999999.999706;-56.205181121826172;-56.205181121826172
19770666666.666374;-56.354511260986328;-56.354511260986328
19774333333.333042;-56.44635009765625;-56.44635009765625
19777999999.99971;-56.375186920166016;-56.375186920166016
19781666666.666378;-56.253211975097656;-56.253211975097656
19785333333.333046;-56.163722991943359;-56.163722991943359
19788999999.999714;-56.325000762939453;-56.325000762939453
19792666666.666382;-55.993045806884766;-55.993045806884766
19796333333.33305;-56.352993011474609;-56.352993011474609
19799999999.999718;-56.492145538330078;-56.492145538330078
19803666666.666386;-56.507122039794922;-56.507122039794922
19807333333.333054;-56.660228729248047;-56.660228729248047
19810999999.999722;-56.766868591308594;-56.766868591308594
19814666666.666389;-57.072261810302734;-57.072261810302734
19818333333.333057;-56.711978912353516;-56.711978912353516
19821999999.999725;-57.097400665283203;-57.097400665283203
19825666666.666393;-57.598892211914062;-57.598892211914062
19829333333.333061;-57.714256286621094;-57.714256286621094
19832999999.999729;-57.699291229248047;-57.699291229248047
19836666666.666397;-57.618686676025391;-57.618686676025391
19840333333.333065;-57.934017181396484;-57.934017181396484
19843999999.999733;-58.316112518310547;-58.316112518310547
19847666666.666401;-58.034862518310547;-58.034862518310547
19851333333.333069;-58.3468017578125;-58.3468017578125
19854999999.999737;-58.069053649902344;-58.069053649902344
19858666666.666405;-58.231124877929688;-58.231124877929688
19862333333.333073;-58.258167266845703;-58.258167266845703
19865999999.999741;-58.224800109863281;-58.224800109863281
19869666666.666409;-58.264938354492187;-58.264938354492187
19873333333.333076;-58.018199920654297;-58.018199920654297
19876999999.999744;-58.252384185791016;-58.252384185791016
19880666666.666412;-57.85003662109375;-57.85003662109375
19884333333.33308;-57.884304046630859;-57.884304046630859
19887999999.999748;-57.694114685058594;-57.694114685058594
19891666666.666416;-57.525238037109375;-57.525238037109375
19895333333.333084;-57.86968994140625;-57.86968994140625
19898999999.999752;-57.602294921875;-57.602294921875
19902666666.66642;-57.783401489257813;-57.783401489257813
19906333333.333088;-57.494144439697266;-57.494144439697266
19909999999.999756;-57.485889434814453;-57.485889434814453
19913666666.666424;-57.884033203125;-57.884033203125
19917333333.333092;-57.998344421386719;-57.998344421386719
19920999999.99976;-58.263385772705078;-58.263385772705078
19924666666.666428;-58.463272094726563;-58.463272094726563
19928333333.333096;-58.366691589355469;-58.366691589355469
19931999999.999763;-58.685520172119141;-58.685520172119141
19935666666.666431;-58.959445953369141;-58.959445953369141
19939333333.333099;-58.893318176269531;-58.893318176269531
19942999999.999767;-59.029228210449219;-59.029228210449219
19946666666.666435;-59.444862365722656;-59.444862365722656
19950333333.333103;-59.586860656738281;-59.586860656738281
19953999999.999771;-59.189701080322266;-59.189701080322266
19957666666.666439;-59.538158416748047;-59.538158416748047
19961333333.333107;-59.629444122314453;-59.629444122314453
19964999999.999775;-59.146217346191406;-59.146217346191406
19968666666.666443;-59.272014617919922;-59.272014617919922
19972333333.333111;-59.312709808349609;-59.312709808349609
19975999999.999779;-59.536781311035156;-59.536781311035156
19979666666.666447;-59.725936889648438;-59.725936889648438
19983333333.333115;-59.424678802490234;-59.424678802490234
19986999999.999783;-59.300193786621094;-59.300193786621094
19990666666.666451;-59.677047729492187;-59.677047729492187
19994333333.333118;-59.490936279296875;-59.490936279296875
19997999999.999786;-59.672504425048828;-59.672504425048828
20001666666.666454;-59.984432220458984;-59.984432220458984
20005333333.333122;-60.318580627441406;-60.318580627441406
20008999999.99979;-60.341140747070313;-60.341140747070313
20012666666.666458;-60.712009429931641;-60.712009429931641
20016333333.333126;-60.870983123779297;-60.870983123779297
20019999999.999794;-61.361362457275391;-61.361362457275391
20023666666.666462;-61.565109252929688;-61.565109252929688
20027333333.33313;-61.75592041015625;-61.75592041015625
20030999999.999798;-62.4324951171875;-62.4324951171875
20034666666.666466;-62.721656799316406;-62.721656799316406
20038333333.333134;-63.089790344238281;-63.089790344238281
20041999999.999802;-63.343425750732422;-63.343425750732422
20045666666.66647;-64.061981201171875;-64.061981201171875
20049333333.333138;-63.948932647705078;-63.948932647705078
20052999999.999805;-64.118545532226563;-64.118545532226563
20056666666.666473;-64.144912719726562;-64.144912719726562
20060333333.333141;-63.715114593505859;-63.715114593505859
20063999999.999809;-64.047409057617188;-64.047409057617188
20067666666.666477;-64.241294860839844;-64.241294860839844
20071333333.333145;-63.871543884277344;-63.871543884277344
20074999999.999813;-64.059989929199219;-64.059989929199219
20078666666.666481;-64.007064819335938;-64.007064819335938
20082333333.333149;-64.026039123535156;-64.026039123535156
20085999999.999817;-64.058586120605469;-64.058586120605469
20089666666.666485;-64.046257019042969;-64.046257019042969
20093333333.333153;-64.126190185546875;-64.126190185546875
20096999999.999821;-63.845848083496094;-63.845848083496094
20100666666.666489;-63.762065887451172;-63.762065887451172
20104333333.333157;-63.602634429931641;-63.602634429931641
20107999999.999825;-63.665576934814453;-63.665576934814453
20111666666.666492;-63.804435729980469;-63.804435729980469
20115333333.33316;-63.918910980224609;-63.918910980224609
20118999999.999828;-63.659736633300781;-63.659736633300781
20122666666.666496;-63.646770477294922;-63.646770477294922
20126333333.333164;-64.06170654296875;-64.06170654296875
20129999999.999832;-63.669910430908203;-63.669910430908203
20133666666.6665;-64.365829467773438;-64.365829467773438
20137333333.333168;-64.5888671875;-64.5888671875
20140999999.999836;-64.862564086914062;-64.862564086914062
20144666666.666504;-64.848312377929688;-64.848312377929688
20148333333.333172;-65.343536376953125;-65.343536376953125
20151999999.99984;-65.378898620605469;-65.378898620605469
20155666666.666508;-65.329978942871094;-65.329978942871094
20159333333.333176;-65.429733276367188;-65.429733276367188
20162999999.999844;-65.780738830566406;-65.780738830566406
20166666666.666512;-65.405105590820312;-65.405105590820312
20170333333.333179;-65.670608520507812;-65.670608520507812
20173999999.999847;-65.335464477539063;-65.335464477539063
20177666666.666515;-65.978096008300781;-65.978096008300781
20181333333.333183;-65.791282653808594;-65.791282653808594
20184999999.999851;-65.750465393066406;-65.750465393066406
20188666666.666519;-65.754302978515625;-65.754302978515625
20192333333.333187;-65.839935302734375;-65.839935302734375
20195999999.999855;-65.988243103027344;-65.988243103027344
20199666666.666523;-66.098419189453125;-66.098419189453125
20203333333.333191;-66.036048889160156;-66.036048889160156
20206999999.999859;-65.91729736328125;-65.91729736328125
20210666666.666527;-66.029731750488281;-66.029731750488281
20214333333.333195;-65.613037109375;-65.613037109375
20217999999.999863;-65.600173950195313;-65.600173950195313
20221666666.666531;-65.496383666992188;-65.496383666992188
20225333333.333199;-65.396537780761719;-65.396537780761719
20228999999.999866;-65.190803527832031;-65.190803527832031
20232666666.666534;-65.210098266601563;-65.210098266601563
20236333333.333202;-65.420738220214844;-65.420738220214844
20239999999.99987;-65.2138671875;-65.2138671875
20243666666.666538;-65.733406066894531;-65.733406066894531
20247333333.333206;-65.613639831542969;-65.613639831542969
20250999999.999874;-65.797264099121094;-65.797264099121094
